Invoice,Quantity,InvoiceDate,Price,Customer ID,Country,Amount
542239,2,1/26/2011 14:35,2.95,17786.0,United Kingdom,5.9
541975,4,1/24/2011 14:24,10.95,,Hong Kong,43.8
554511,2,5/24/2011 15:52,1.95,,United Kingdom,3.9
545215,5,2/28/2011 16:47,0.83,,United Kingdom,4.15
574097,18,11/3/2011 9:56,2.08,12471.0,Germany,37.44
559918,12,7/13/2011 15:29,1.25,18225.0,United Kingdom,15.0
566266,3,9/11/2011 13:22,1.65,17299.0,United Kingdom,4.95
569365,16,10/3/2011 15:24,5.66,18102.0,United Kingdom,90.56
571307,12,10/17/2011 10:10,1.25,14443.0,United Kingdom,15.0
539451,1,12/17/2010 16:59,2.51,,United Kingdom,2.51
560650,1,7/20/2011 11:38,4.25,15529.0,United Kingdom,4.25
564817,2,8/30/2011 12:02,4.13,,United Kingdom,8.26
539098,20,12/16/2010 10:28,1.25,14841.0,United Kingdom,25.0
541655,3,1/20/2011 12:04,1.25,14779.0,United Kingdom,3.75
548984,1,4/5/2011 12:37,3.25,14546.0,United Kingdom,3.25
554151,3,5/23/2011 11:07,2.1,14049.0,United Kingdom,6.3
566717,2,9/14/2011 12:14,9.95,17841.0,United Kingdom,19.9
552493,2,5/9/2011 16:21,3.29,,United Kingdom,6.58
541417,2,1/17/2011 16:23,1.25,16033.0,United Kingdom,2.5
571312,8,10/17/2011 10:42,3.75,12474.0,Germany,30.0
559816,2,7/12/2011 16:11,0.79,,United Kingdom,1.58
545322,25,3/1/2011 14:56,0.42,13599.0,United Kingdom,10.5
550835,2,4/21/2011 10:52,5.95,15034.0,United Kingdom,11.9
540248,1,1/5/2011 15:57,8.5,15034.0,United Kingdom,8.5
573183,1,10/28/2011 11:33,1.25,15028.0,United Kingdom,1.25
571272,48,10/16/2011 12:19,0.29,13878.0,United Kingdom,13.92
567461,34,9/20/2011 12:31,2.46,,United Kingdom,83.64
574678,8,11/6/2011 12:36,1.25,13365.0,United Kingdom,10.0
555582,10,6/6/2011 9:01,2.08,14312.0,United Kingdom,20.8
572865,1,10/26/2011 13:01,1.65,17841.0,United Kingdom,1.65
564760,2,8/30/2011 10:47,0.83,,United Kingdom,1.66
564355,4,8/24/2011 15:12,4.95,13507.0,United Kingdom,19.8
573349,1,10/30/2011 12:28,4.15,17609.0,United Kingdom,4.15
555865,6,6/7/2011 14:30,1.65,14530.0,United Kingdom,9.9
543006,1,2/2/2011 12:53,5.45,17975.0,United Kingdom,5.45
554960,2,5/27/2011 15:18,10.79,,United Kingdom,21.58
566776,24,9/15/2011 9:53,0.85,14911.0,EIRE,20.4
551719,1,5/3/2011 16:09,4.96,,United Kingdom,4.96
567183,2,9/18/2011 15:32,2.55,14769.0,United Kingdom,5.1
567670,66,9/21/2011 15:32,0.42,,United Kingdom,27.72
579249,192,11/28/2011 16:32,2.39,17450.0,United Kingdom,458.88
552239,4,5/6/2011 16:54,1.65,14056.0,United Kingdom,6.6
538508,4,12/12/2010 13:32,4.25,15998.0,United Kingdom,17.0
559506,1,7/8/2011 15:17,4.13,,United Kingdom,4.13
559001,4,7/5/2011 12:17,8.25,18198.0,United Kingdom,33.0
540026,4,1/4/2011 13:25,5.91,,United Kingdom,23.64
557016,1,6/16/2011 12:29,1.65,16942.0,United Kingdom,1.65
537871,2,12/8/2010 17:20,2.1,12748.0,United Kingdom,4.2
571243,4,10/14/2011 15:26,3.75,14595.0,United Kingdom,15.0
561878,1,7/31/2011 12:34,12.75,17388.0,United Kingdom,12.75
537225,6,12/5/2010 16:41,0.85,12748.0,United Kingdom,5.1
539437,1,12/17/2010 14:54,1.66,,United Kingdom,1.66
538370,1,12/12/2010 11:06,1.25,16923.0,United Kingdom,1.25
571715,5,10/18/2011 17:04,0.85,17576.0,United Kingdom,4.25
554098,1,5/22/2011 13:01,10.4,14769.0,United Kingdom,10.4
543099,48,2/3/2011 12:00,2.55,16684.0,United Kingdom,122.4
565670,24,9/6/2011 9:23,0.85,14944.0,United Kingdom,20.4
558194,1,6/27/2011 12:28,1.45,14583.0,United Kingdom,1.45
565515,6,9/5/2011 11:51,2.95,17491.0,United Kingdom,17.7
564820,1,8/30/2011 12:16,0.42,,United Kingdom,0.42
547684,3,3/24/2011 14:46,16.95,12408.0,Belgium,50.85
C549253,-1,4/7/2011 12:20,3.75,12408.0,Belgium,-3.75
559039,5,7/5/2011 15:32,4.13,,United Kingdom,20.65
576665,2,11/16/2011 11:46,2.95,17841.0,United Kingdom,5.9
578125,100,11/23/2011 10:31,1.79,17511.0,United Kingdom,179.0
563909,1,8/21/2011 12:36,8.5,15701.0,United Kingdom,8.5
570448,10,10/10/2011 14:55,1.65,13224.0,United Kingdom,16.5
536856,4,12/3/2010 10:26,6.75,13370.0,United Kingdom,27.0
570404,1,10/10/2011 12:50,2.1,16395.0,United Kingdom,2.1
541269,6,1/17/2011 11:01,3.35,12626.0,Germany,20.1
550352,3,4/18/2011 10:21,8.5,16719.0,United Kingdom,25.5
558647,4,7/1/2011 10:39,3.75,14868.0,United Kingdom,15.0
567428,12,9/20/2011 11:35,1.45,14911.0,EIRE,17.4
569545,3,10/4/2011 16:37,3.29,,United Kingdom,9.87
563580,1,8/17/2011 15:53,0.42,16706.0,United Kingdom,0.42
544177,10,2/16/2011 14:27,1.65,13001.0,United Kingdom,16.5
562113,1,8/2/2011 16:11,10.79,,United Kingdom,10.79
562218,2,8/3/2011 14:07,8.5,13851.0,United Kingdom,17.0
549305,3,4/8/2011 8:40,5.95,15189.0,United Kingdom,17.85
578827,1,11/25/2011 14:25,1.63,,United Kingdom,1.63
577341,12,11/18/2011 15:00,0.85,16279.0,United Kingdom,10.2
576614,1,11/15/2011 16:38,8.25,12933.0,United Kingdom,8.25
579196,7,11/28/2011 15:54,0.42,14096.0,United Kingdom,2.94
573748,10,11/1/2011 9:24,1.65,14911.0,EIRE,16.5
574275,2,11/3/2011 14:37,9.95,12352.0,Norway,19.9
568327,12,9/26/2011 14:02,1.25,15492.0,United Kingdom,15.0
553872,3,5/19/2011 14:35,5.95,13050.0,United Kingdom,17.85
580528,8,12/4/2011 15:28,1.95,14911.0,EIRE,15.6
576618,1,11/15/2011 17:00,3.73,,United Kingdom,3.73
560434,1,7/18/2011 15:56,16.63,,United Kingdom,16.63
545313,2,3/1/2011 13:55,8.5,15953.0,United Kingdom,17.0
536592,1,12/1/2010 17:06,7.62,,United Kingdom,7.62
575219,100,11/9/2011 11:17,1.79,17511.0,United Kingdom,179.0
537023,2,12/3/2010 16:02,1.45,16725.0,United Kingdom,2.9
544214,1,2/17/2011 11:19,1.63,,United Kingdom,1.63
548309,1,3/30/2011 12:02,1.25,16657.0,United Kingdom,1.25
549953,24,4/13/2011 13:15,0.85,12766.0,Portugal,20.4
549257,1,4/7/2011 12:29,2.95,14465.0,United Kingdom,2.95
580137,1,12/1/2011 19:54,1.95,17566.0,United Kingdom,1.95
562034,16,8/2/2011 9:14,1.25,12449.0,Belgium,20.0
564734,4,8/28/2011 13:32,2.1,12484.0,Spain,8.4
537458,6,12/7/2010 9:55,2.1,17091.0,United Kingdom,12.6
556280,1,6/9/2011 20:03,4.95,14584.0,United Kingdom,4.95
552990,12,5/12/2011 15:17,0.85,17667.0,United Kingdom,10.2
559693,1,7/11/2011 16:21,0.83,,United Kingdom,0.83
539434,15,12/17/2010 14:41,0.43,,United Kingdom,6.45
544930,2,2/24/2011 18:26,3.95,17472.0,United Kingdom,7.9
564172,25,8/23/2011 14:19,0.42,16033.0,United Kingdom,10.5
541871,1,1/24/2011 9:41,0.83,,United Kingdom,0.83
537645,1,12/7/2010 15:34,3.36,,United Kingdom,3.36
543123,10,2/3/2011 14:08,1.65,18178.0,United Kingdom,16.5
579187,3,11/28/2011 15:31,2.46,,United Kingdom,7.38
C570552,-100,10/11/2011 11:01,1.74,16029.0,United Kingdom,-174.0
539475,1,12/19/2010 14:41,3.35,16686.0,United Kingdom,3.35
548522,1,3/31/2011 16:43,4.13,,United Kingdom,4.13
552857,1,5/11/2011 15:34,1.63,,United Kingdom,1.63
569523,5,10/4/2011 14:41,1.65,16033.0,United Kingdom,8.25
569523,1,10/4/2011 14:41,12.5,16033.0,United Kingdom,12.5
575955,3,11/13/2011 12:05,2.95,14044.0,United Kingdom,8.85
568709,25,9/28/2011 15:42,0.42,15036.0,United Kingdom,10.5
544186,3,2/16/2011 15:56,1.25,,United Kingdom,3.75
555393,12,6/2/2011 17:00,1.45,14221.0,United Kingdom,17.4
571665,12,10/18/2011 12:59,1.65,12540.0,Spain,19.8
560571,20,7/19/2011 14:29,1.65,17735.0,United Kingdom,33.0
568207,12,9/25/2011 15:34,0.83,15150.0,United Kingdom,9.96
559518,3,7/8/2011 16:11,4.13,,United Kingdom,12.39
C569971,-3,10/6/2011 19:20,2.89,16875.0,United Kingdom,-8.67
569383,36,10/3/2011 16:46,0.39,15159.0,United Kingdom,14.04
561367,11,7/26/2011 15:46,4.96,,United Kingdom,54.56
565730,6,9/6/2011 12:02,1.45,14715.0,United Kingdom,8.7
551997,2,5/5/2011 15:47,0.83,,United Kingdom,1.66
558066,9,6/24/2011 15:45,4.13,,United Kingdom,37.17
561584,3,7/28/2011 10:38,5.95,13534.0,United Kingdom,17.85
547657,12,3/24/2011 12:58,2.55,13871.0,United Kingdom,30.6
544776,3,2/23/2011 11:39,1.63,,United Kingdom,4.89
562444,24,8/4/2011 18:44,0.39,14713.0,United Kingdom,9.36
577142,12,11/18/2011 9:19,2.08,13985.0,United Kingdom,24.96
574671,1,11/6/2011 12:23,1.65,16744.0,United Kingdom,1.65
546540,100,3/14/2011 15:05,0.34,15061.0,United Kingdom,34.0
559907,6,7/13/2011 13:37,4.95,12766.0,Portugal,29.7
579508,53,11/29/2011 16:33,4.13,,United Kingdom,218.89
550264,2,4/15/2011 12:05,8.25,13426.0,United Kingdom,16.5
537781,1,12/8/2010 12:46,8.5,17341.0,United Kingdom,8.5
577357,24,11/18/2011 15:54,1.25,13098.0,United Kingdom,30.0
570690,1,10/11/2011 16:37,0.83,,United Kingdom,0.83
540540,3,1/9/2011 15:10,1.25,17218.0,United Kingdom,3.75
536876,1,12/3/2010 11:36,5.91,,United Kingdom,5.91
542107,1,1/25/2011 13:38,1.65,16222.0,United Kingdom,1.65
580697,4,12/5/2011 16:05,1.25,15984.0,United Kingdom,5.0
550183,6,4/14/2011 17:58,2.55,14105.0,United Kingdom,15.3
544837,1,2/24/2011 10:29,2.1,15910.0,United Kingdom,2.1
542906,1,2/1/2011 15:12,189.59,,United Kingdom,189.59
556491,2,6/12/2011 14:15,0.65,16794.0,United Kingdom,1.3
560772,1,7/20/2011 16:12,1.63,,United Kingdom,1.63
541018,1,1/13/2011 12:03,3.75,14978.0,United Kingdom,3.75
572680,5,10/25/2011 13:48,1.65,,Portugal,8.25
553048,6,5/13/2011 10:02,4.95,14291.0,United Kingdom,29.7
553088,4,5/13/2011 11:53,4.95,16180.0,United Kingdom,19.8
556325,3,6/10/2011 11:20,5.95,17234.0,United Kingdom,17.85
544772,1,2/23/2011 11:12,2.46,,United Kingdom,2.46
573362,12,10/30/2011 13:06,1.65,12597.0,Spain,19.8
541711,24,1/21/2011 11:18,0.21,14646.0,Netherlands,5.04
546640,8,3/15/2011 12:56,3.75,14092.0,United Kingdom,30.0
537850,12,12/8/2010 15:38,0.85,16722.0,United Kingdom,10.2
550302,36,4/17/2011 10:17,0.39,14156.0,EIRE,14.04
538917,1,12/15/2010 10:57,4.25,17449.0,United Kingdom,4.25
569129,12,9/30/2011 13:40,0.39,15034.0,United Kingdom,4.68
580044,1,12/1/2011 12:36,12.5,14869.0,United Kingdom,12.5
538638,1,12/13/2010 14:16,1.65,17231.0,United Kingdom,1.65
547651,1,3/24/2011 12:11,1.45,16904.0,United Kingdom,1.45
570452,12,10/10/2011 15:15,1.65,12427.0,Germany,19.8
580979,6,12/6/2011 15:40,1.95,12362.0,Belgium,11.7
541878,1,1/24/2011 10:28,5.79,,United Kingdom,5.79
564840,4,8/30/2011 12:49,3.29,,United Kingdom,13.16
570792,10,10/12/2011 12:01,4.25,12709.0,Germany,42.5
574950,1,11/8/2011 9:29,1.25,,United Kingdom,1.25
542886,2,2/1/2011 13:09,2.95,16515.0,United Kingdom,5.9
552039,20,5/6/2011 8:10,1.25,13081.0,United Kingdom,25.0
555277,3,6/1/2011 17:30,1.63,,United Kingdom,4.89
573583,5,10/31/2011 14:29,4.25,14167.0,United Kingdom,21.25
545216,1,2/28/2011 16:50,157.08,,United Kingdom,157.08
580612,7,12/5/2011 11:58,4.13,,United Kingdom,28.91
575739,1,11/11/2011 9:05,7.46,,United Kingdom,7.46
540821,1,1/11/2011 13:16,34.0,,United Kingdom,34.0
567873,6,9/22/2011 14:25,4.15,13055.0,United Kingdom,24.9
569241,96,10/3/2011 9:30,1.65,14488.0,United Kingdom,158.4
581126,6,12/7/2011 12:43,2.1,18272.0,United Kingdom,12.6
572658,4,10/25/2011 12:29,3.75,17690.0,United Kingdom,15.0
540848,1,1/12/2011 9:26,1.66,,United Kingdom,1.66
574269,12,11/3/2011 14:27,1.25,15570.0,United Kingdom,15.0
543108,6,2/3/2011 12:37,1.25,14085.0,United Kingdom,7.5
569246,42,10/3/2011 9:57,4.96,14096.0,United Kingdom,208.32
542255,1,1/26/2011 16:43,100.0,,United Kingdom,100.0
551152,24,4/26/2011 14:47,0.42,13230.0,United Kingdom,10.08
541414,1,1/17/2011 16:14,0.85,18212.0,United Kingdom,0.85
578017,1,11/22/2011 13:07,2.55,13569.0,United Kingdom,2.55
574532,12,11/4/2011 14:19,1.45,15676.0,United Kingdom,17.4
562688,1,8/8/2011 13:53,2.95,13869.0,United Kingdom,2.95
576071,1,11/13/2011 16:03,2.08,18069.0,United Kingdom,2.08
538354,12,12/10/2010 15:45,1.95,16873.0,United Kingdom,23.4
570188,48,10/7/2011 15:13,1.45,13763.0,United Kingdom,69.6
558461,2,6/29/2011 15:03,1.25,13263.0,United Kingdom,2.5
579162,1,11/28/2011 13:58,3.75,16393.0,United Kingdom,3.75
572287,2,10/23/2011 12:26,0.85,15584.0,United Kingdom,1.7
542664,4,1/31/2011 12:14,2.46,,United Kingdom,9.84
561209,1,7/25/2011 16:57,4.96,,United Kingdom,4.96
537642,3,12/7/2010 15:33,5.06,,United Kingdom,15.18
556459,4,6/10/2011 17:25,2.46,,United Kingdom,9.84
555397,1,6/2/2011 17:26,2.48,,United Kingdom,2.48
536464,1,12/1/2010 12:23,2.95,17968.0,United Kingdom,2.95
567882,36,9/22/2011 15:03,1.25,12906.0,United Kingdom,45.0
544677,2,2/22/2011 16:13,1.95,18196.0,United Kingdom,3.9
541270,1,1/17/2011 11:09,1.45,14976.0,United Kingdom,1.45
576840,2,11/16/2011 15:23,8.29,,United Kingdom,16.58
554016,4,5/20/2011 13:14,4.95,13243.0,United Kingdom,19.8
C580954,-25,12/6/2011 14:19,1.65,12967.0,United Kingdom,-41.25
541604,2,1/19/2011 17:23,0.85,14572.0,United Kingdom,1.7
540154,4,1/5/2011 11:30,1.28,,United Kingdom,5.12
577500,1,11/20/2011 12:30,4.25,14052.0,United Kingdom,4.25
549587,3,4/11/2011 10:01,4.95,15737.0,United Kingdom,14.85
540995,2,1/13/2011 9:30,2.9,,United Kingdom,5.8
540803,1,1/11/2011 12:30,1.25,14669.0,United Kingdom,1.25
565233,1,9/2/2011 9:34,3.29,,United Kingdom,3.29
550359,1,4/18/2011 10:41,1.65,17841.0,United Kingdom,1.65
575739,3,11/11/2011 9:05,0.83,,United Kingdom,2.49
539478,6,12/19/2010 15:07,0.29,17343.0,United Kingdom,1.74
568875,1,9/29/2011 12:23,12.75,14527.0,United Kingdom,12.75
580044,4,12/1/2011 12:36,4.95,14869.0,United Kingdom,19.8
572662,8,10/25/2011 12:54,0.83,15443.0,United Kingdom,6.64
558837,3,7/4/2011 11:58,4.13,,United Kingdom,12.39
557324,1,6/20/2011 9:41,2.9,,United Kingdom,2.9
574953,20,11/8/2011 9:50,0.85,16187.0,United Kingdom,17.0
539308,24,12/16/2010 17:48,0.85,17412.0,United Kingdom,20.4
562269,2,8/3/2011 16:35,8.25,14056.0,United Kingdom,16.5
C540006,-1,1/4/2011 10:48,2.1,14606.0,United Kingdom,-2.1
542128,2,1/25/2011 15:13,18.0,12609.0,Germany,36.0
551292,6,4/27/2011 14:27,6.75,14298.0,United Kingdom,40.5
579196,8,11/28/2011 15:54,4.96,14096.0,United Kingdom,39.68
562553,2,8/5/2011 16:34,4.13,,United Kingdom,8.26
542535,10,1/28/2011 13:37,0.85,12735.0,France,8.5
580909,10,12/6/2011 13:27,2.08,18225.0,United Kingdom,20.8
552308,6,5/8/2011 15:21,3.25,17410.0,United Kingdom,19.5
551950,12,5/5/2011 11:38,0.85,14911.0,EIRE,10.2
570179,12,10/7/2011 14:27,1.25,17509.0,United Kingdom,15.0
575516,12,11/10/2011 10:45,2.1,17340.0,United Kingdom,25.2
564733,2,8/28/2011 13:18,1.25,17841.0,United Kingdom,2.5
573808,2,11/1/2011 11:29,1.25,14419.0,United Kingdom,2.5
574311,12,11/3/2011 16:56,1.95,15640.0,United Kingdom,23.4
570827,1,10/12/2011 13:14,50.0,15831.0,United Kingdom,50.0
578233,4,11/23/2011 12:20,3.75,14049.0,United Kingdom,15.0
540026,11,1/4/2011 13:25,0.43,,United Kingdom,4.73
562019,20,8/1/2011 14:57,2.08,14709.0,United Kingdom,41.6
570187,1,10/7/2011 15:09,4.13,,United Kingdom,4.13
541483,2,1/18/2011 12:40,6.75,15395.0,United Kingdom,13.5
565396,1,9/2/2011 16:39,3.73,,United Kingdom,3.73
578364,12,11/24/2011 10:42,2.95,13588.0,United Kingdom,35.4
581405,2,12/8/2011 13:50,1.65,13521.0,United Kingdom,3.3
560926,2,7/22/2011 9:20,3.29,,United Kingdom,6.58
562173,2,8/3/2011 12:12,8.5,14530.0,United Kingdom,17.0
578697,12,11/25/2011 10:03,0.85,14132.0,United Kingdom,10.2
561679,96,7/28/2011 18:56,1.45,15245.0,United Kingdom,139.2
550901,3,4/21/2011 12:12,4.25,13389.0,United Kingdom,12.75
570592,5,10/11/2011 11:37,9.13,,United Kingdom,45.65
579291,44,11/29/2011 11:21,2.46,,United Kingdom,108.24
568321,18,9/26/2011 13:36,2.95,13639.0,United Kingdom,53.1
571476,4,10/17/2011 14:51,0.85,13546.0,United Kingdom,3.4
538566,2,12/13/2010 11:21,1.66,,United Kingdom,3.32
566179,20,9/9/2011 12:42,3.75,,Israel,75.0
561710,1,7/29/2011 11:45,14.95,13827.0,United Kingdom,14.95
539225,12,12/16/2010 13:02,1.45,15379.0,United Kingdom,17.4
538715,8,12/14/2010 11:03,1.69,14907.0,United Kingdom,13.52
550162,12,4/14/2011 16:23,2.95,12569.0,Germany,35.4
566442,4,9/12/2011 15:29,4.95,14732.0,United Kingdom,19.8
575607,1,11/10/2011 12:37,2.46,14096.0,United Kingdom,2.46
551561,4,5/3/2011 10:49,3.75,17422.0,United Kingdom,15.0
550890,1,4/21/2011 12:00,2.95,14711.0,United Kingdom,2.95
567634,100,9/21/2011 13:35,1.79,12939.0,United Kingdom,179.0
574561,15,11/4/2011 15:52,0.83,,United Kingdom,12.45
549007,24,4/5/2011 14:38,0.42,17470.0,United Kingdom,10.08
564734,24,8/28/2011 13:32,1.25,12484.0,Spain,30.0
536528,3,12/1/2010 13:17,3.75,15525.0,United Kingdom,11.25
549465,-5,4/8/2011 14:22,0.0,,United Kingdom,0.0
539324,1,12/16/2010 19:51,1.65,14985.0,United Kingdom,1.65
557500,2,6/20/2011 15:27,5.79,,United Kingdom,11.58
571672,6,10/18/2011 13:15,4.95,13880.0,United Kingdom,29.7
573876,2,11/1/2011 12:48,1.25,16360.0,United Kingdom,2.5
566950,6,9/15/2011 16:34,2.08,17594.0,United Kingdom,12.48
580727,5,12/5/2011 17:17,10.79,14096.0,United Kingdom,53.95
541226,6,1/14/2011 15:04,5.95,15854.0,United Kingdom,35.7
553202,1,5/15/2011 16:02,2.95,15854.0,United Kingdom,2.95
560273,8,7/17/2011 14:59,1.95,14895.0,United Kingdom,15.6
569236,2,10/2/2011 15:49,4.95,14432.0,United Kingdom,9.9
573485,6,10/31/2011 11:37,1.95,15752.0,United Kingdom,11.7
570465,1,10/10/2011 16:02,2.46,,United Kingdom,2.46
548327,1,3/30/2011 13:05,0.55,16788.0,United Kingdom,0.55
576339,6,11/14/2011 15:27,1.38,14096.0,United Kingdom,8.28
572897,2,10/26/2011 14:42,3.29,,United Kingdom,6.58
554375,2,5/24/2011 11:29,8.5,18044.0,United Kingdom,17.0
577317,2,11/18/2011 13:33,2.55,16426.0,United Kingdom,5.1
546426,25,3/13/2011 13:46,0.42,13708.0,United Kingdom,10.5
C577737,-12,11/21/2011 13:25,2.89,15681.0,United Kingdom,-34.68
564042,8,8/22/2011 12:52,1.45,15443.0,United Kingdom,11.6
539215,1,12/16/2010 12:42,1.25,15574.0,United Kingdom,1.25
574709,4,11/6/2011 14:14,2.08,17768.0,United Kingdom,8.32
558475,5,6/29/2011 15:58,0.83,,United Kingdom,4.15
536740,1,12/2/2010 13:08,9.95,15827.0,United Kingdom,9.95
541223,4,1/14/2011 14:39,0.85,17954.0,United Kingdom,3.4
544646,2,2/22/2011 12:06,1.95,17075.0,United Kingdom,3.9
560449,8,7/19/2011 9:31,1.95,14732.0,United Kingdom,15.6
581123,2,12/7/2011 12:34,8.25,15750.0,United Kingdom,16.5
552239,4,5/6/2011 16:54,1.65,14056.0,United Kingdom,6.6
550288,2,4/15/2011 14:21,0.95,17367.0,United Kingdom,1.9
555284,40,6/2/2011 9:37,1.65,14298.0,United Kingdom,66.0
573109,4,10/27/2011 15:19,4.25,15144.0,United Kingdom,17.0
550542,1,4/19/2011 11:37,0.83,,United Kingdom,0.83
574298,1,11/3/2011 15:56,2.46,,United Kingdom,2.46
565847,3,9/7/2011 12:44,4.96,,United Kingdom,14.88
580730,2,12/5/2011 17:28,4.13,,United Kingdom,8.26
565452,24,9/4/2011 15:52,3.39,15187.0,United Kingdom,81.36
555510,2,6/3/2011 17:09,1.63,,United Kingdom,3.26
578344,3,11/24/2011 9:21,2.46,,United Kingdom,7.38
546875,10,3/17/2011 16:38,1.65,12514.0,Italy,16.5
576784,3,11/16/2011 13:40,0.55,16204.0,United Kingdom,1.65
560104,2,7/14/2011 18:56,4.95,17921.0,United Kingdom,9.9
546243,2,3/10/2011 13:08,5.95,15308.0,United Kingdom,11.9
547042,1,3/20/2011 11:00,8.5,,United Kingdom,8.5
543534,24,2/9/2011 13:25,0.55,13590.0,United Kingdom,13.2
544434,6,2/18/2011 16:12,2.46,,United Kingdom,14.76
564733,5,8/28/2011 13:18,1.65,17841.0,United Kingdom,8.25
549052,12,4/6/2011 10:19,0.95,17682.0,United Kingdom,11.4
C562992,-1,8/11/2011 11:48,16.95,12885.0,United Kingdom,-16.95
575875,1,11/11/2011 13:06,8.29,,United Kingdom,8.29
547872,1,3/27/2011 14:34,1.95,16777.0,United Kingdom,1.95
544204,1,2/17/2011 10:30,12.46,,United Kingdom,12.46
567661,2,9/21/2011 15:06,2.95,13959.0,United Kingdom,5.9
562031,2,8/1/2011 17:37,3.75,16984.0,United Kingdom,7.5
579414,2,11/29/2011 12:52,1.25,14719.0,United Kingdom,2.5
574738,3,11/6/2011 16:01,4.25,12748.0,United Kingdom,12.75
538524,2,12/13/2010 9:35,8.47,,United Kingdom,16.94
553351,1,5/16/2011 13:35,9.95,18118.0,United Kingdom,9.95
536544,1,12/1/2010 14:32,3.36,,United Kingdom,3.36
579168,1,11/28/2011 14:12,2.1,17806.0,United Kingdom,2.1
567153,1,9/16/2011 16:25,1.25,14056.0,United Kingdom,1.25
544657,24,2/22/2011 13:08,0.42,14895.0,United Kingdom,10.08
551986,4,5/5/2011 14:41,4.15,13888.0,United Kingdom,16.6
578370,2,11/24/2011 11:11,0.65,17346.0,United Kingdom,1.3
543474,1,2/8/2011 15:09,4.95,14415.0,United Kingdom,4.95
538866,3,12/14/2010 14:40,1.25,17841.0,United Kingdom,3.75
565919,2,9/7/2011 16:48,4.13,,United Kingdom,8.26
553228,10,5/16/2011 10:48,1.65,16496.0,United Kingdom,16.5
557776,10,6/22/2011 15:07,1.25,14422.0,United Kingdom,12.5
568212,2,9/25/2011 16:05,1.25,15154.0,United Kingdom,2.5
545333,6,3/1/2011 16:22,5.79,,United Kingdom,34.74
573340,4,10/30/2011 11:55,1.45,14159.0,United Kingdom,5.8
575607,2,11/10/2011 12:37,4.13,14096.0,United Kingdom,8.26
569491,5,10/4/2011 13:25,0.65,14056.0,United Kingdom,3.25
555406,5,6/2/2011 19:50,4.95,17231.0,United Kingdom,24.75
536876,1,12/3/2010 11:36,1.66,,United Kingdom,1.66
578283,30,11/23/2011 13:54,2.08,13139.0,United Kingdom,62.4
547724,2,3/25/2011 10:42,9.95,13468.0,United Kingdom,19.9
569202,3,9/30/2011 17:22,13.29,,United Kingdom,39.87
553390,5,5/16/2011 16:41,4.95,17841.0,United Kingdom,24.75
570872,4,10/12/2011 16:40,0.63,,United Kingdom,2.52
566033,2,9/8/2011 13:07,2.95,16031.0,United Kingdom,5.9
557635,1,6/21/2011 15:27,0.85,12748.0,United Kingdom,0.85
576864,2,11/16/2011 16:06,2.08,12748.0,United Kingdom,4.16
563381,24,8/16/2011 10:48,0.42,15768.0,United Kingdom,10.08
542372,4,1/27/2011 13:37,3.75,13078.0,United Kingdom,15.0
547772,1,3/25/2011 11:34,5.95,17979.0,United Kingdom,5.95
557233,4,6/17/2011 14:44,3.75,15356.0,United Kingdom,15.0
556812,3,6/14/2011 17:25,2.92,,United Kingdom,8.76
580705,12,12/5/2011 16:28,3.25,12683.0,France,39.0
550278,61,4/15/2011 13:15,2.46,,United Kingdom,150.06
558475,1,6/29/2011 15:58,2.46,,United Kingdom,2.46
547995,-12,3/29/2011 10:20,0.0,,United Kingdom,0.0
555553,4,6/5/2011 13:45,4.15,12662.0,Germany,16.6
576371,48,11/15/2011 8:07,0.29,14911.0,EIRE,13.92
581492,1,12/9/2011 10:03,2.9,,United Kingdom,2.9
548757,2,4/4/2011 12:31,8.95,17419.0,United Kingdom,17.9
542355,10,1/27/2011 12:23,6.75,14970.0,United Kingdom,67.5
581144,2,12/7/2011 13:46,3.75,14085.0,United Kingdom,7.5
538210,8,12/10/2010 11:44,1.25,14256.0,United Kingdom,10.0
578344,2,11/24/2011 9:21,2.46,,United Kingdom,4.92
537237,1,12/6/2010 9:58,3.36,,United Kingdom,3.36
565475,240,9/5/2011 10:47,0.42,14156.0,EIRE,100.8
580115,8,12/1/2011 16:22,0.42,,United Kingdom,3.36
559543,4,7/10/2011 13:46,0.39,17126.0,United Kingdom,1.56
546554,12,3/15/2011 9:13,1.25,16037.0,United Kingdom,15.0
563533,2,8/17/2011 11:14,1.65,16241.0,United Kingdom,3.3
569650,48,10/5/2011 12:44,3.39,12415.0,Australia,162.72
537618,120,12/7/2010 13:50,1.88,15061.0,United Kingdom,225.6
546117,6,3/9/2011 13:56,3.95,16771.0,United Kingdom,23.7
564754,2,8/30/2011 10:29,3.29,,United Kingdom,6.58
574074,8,11/2/2011 15:33,0.79,,United Kingdom,6.32
545054,2,2/27/2011 12:41,1.45,14472.0,United Kingdom,2.9
537638,1,12/7/2010 15:28,4.21,,United Kingdom,4.21
580468,1,12/4/2011 12:31,1.95,12748.0,United Kingdom,1.95
576923,48,11/17/2011 10:52,3.75,12753.0,Japan,180.0
537396,3,12/6/2010 14:08,1.45,17223.0,United Kingdom,4.35
579980,2,12/1/2011 11:16,2.1,13263.0,United Kingdom,4.2
579187,2,11/28/2011 15:31,2.46,,United Kingdom,4.92
564857,1,8/31/2011 9:23,16.63,,United Kingdom,16.63
